IL ID,Cation,Anion,a,b,R^2
1609,py-1ph,ntf2,-0.7548418607197958,0.0034123656203698667,0.9086760662360156
1684,py-4,ntf2,-0.7783568102372294,0.0036101452387533872,0.9326318105356999
1708,py-6,ntf2,-0.9630374983979842,0.0040581402975170145,0.8516539563172836
1725,py-8,ntf2,-0.8038086348257897,0.00354724982851565,0.9196975254743638
1744,pyr-1,hso4,-0.6034065108557902,0.002603239018059268,0.8286647331896939
1755,"pyr-2,1",so4-2,-0.6482799927927038,0.0028869133146770874,0.8390870604909422
1767,"pyr-2o1,2o1",ntf2,-0.8938645749274675,0.003976129420013774,0.9560659737513425
1801,"pyr-4,1",ntf2,-0.6447102429665703,0.003094337663213632,0.9504070218734468
1829,pyr,6ac,-0.8385659947724229,0.003877493362891911,0.8353813604136527
1832,pyr,for,-0.3885534485635348,0.0038303935179885193,0.5880581926024664
1834,pyr,no3,-0.21552946902888648,0.002534112614547915,0.21199642372653338
1848,"pyrro-1,1",br,-1.5750136132220844,0.00738070616228136,0.92824129255882
1932,thtp-4,ntf2,-0.9040507262223595,0.003858638273837643,0.9171139996879467
1969,"turea-6,(1,1),(1,1)",ntf2,-1.7640306883669525,0.006976844364561791,0.8185547925264447
1972,"turea-8,(1,1),(1,1)",ntf2,-1.766118202760363,0.006882251948757455,0.8656835287684713
