ID,Label
576,"cation: im-2cn,2o2 + anion: ntf2"
577,"cation: im-2cn,2o2 + anion: tfa"
578,"cation: im-2cn,2oh + anion: cl"
579,"cation: im-2cn,4 + anion: behss"
580,"cation: im-2cn,4 + anion: behss"
581,"cation: im-2cn,4 + anion: behss"
582,"cation: im-2cn,4 + anion: br"
583,"cation: im-2cn,4 + anion: bs"
584,"cation: im-2cn,4 + anion: cl"
585,"cation: im-2cn,4 + anion: cl"
586,"cation: im-2cn,4 + anion: otf"
587,"cation: im-2cn,4 + anion: otf"
588,"cation: im-2cn,4 + anion: so4-12"
589,"cation: im-2cn,4 + anion: so4-12"
590,"cation: im-2cn,6 + anion: behss"
591,"cation: im-2cn,6 + anion: br"
592,"cation: im-2cn,6 + anion: bs"
593,"cation: im-2cn,6 + anion: cl"
594,"cation: im-2cn,6 + anion: otf"
595,"cation: im-2cn,6 + anion: sba"
596,"cation: im-2cn,6 + anion: so4-12"
597,"cation: im-2cn,8 + anion: br"
598,"cation: im-2cn,8 + anion: cl"
599,"cation: im-2cn,a + anion: cl"
600,cation: im-2cn + anion: 1ac
601,cation: im-2cn + anion: 2ac
602,cation: im-2cn + anion: 4ac
603,cation: im-2cn + anion: ac
604,cation: im-2cn + anion: ac
605,cation: im-2cn + anion: for
606,cation: im-2cn + anion: hso4
607,cation: im-2cn + anion: so3-ph1
608,"cation: im-2cp,1 + anion: ntf2"
609,"cation: im-2dp,4 + anion: bf4"
610,"cation: im-2dp,4 + anion: pf6"
611,"cation: im-2dp,6 + anion: bf4"
612,"cation: im-2dp,6 + anion: pf6"
613,"cation: im-2dp,8 + anion: bf4"
614,"cation: im-2dp,8 + anion: pf6"
615,"cation: im-2nh2,1 + anion: bf4"
616,"cation: im-2nh2,1 + anion: bf4"
617,"cation: im-2nh2,1 + anion: dca"
618,"cation: im-2nh2,1 + anion: ntf2"
619,"cation: im-2nh2,1 + anion: otf"
620,"cation: im-2nh2,1 + anion: pf6"
621,"cation: im-2nh2,1 + anion: pf6"
622,"cation: im-2o1,1,1 + anion: ntf2"
623,"cation: im-2o1,1,1 + anion: ntf2"
624,"cation: im-2o1,1,1o2 + anion: ntf2"
625,"cation: im-2o1,1,1o2 + anion: ntf2"
626,"cation: im-2o1,1,1o3 + anion: ntf2"
627,"cation: im-2o1,1,1o3 + anion: ntf2"
628,"cation: im-2o1,1,2 + anion: ntf2"
629,"cation: im-2o1,1,2 + anion: ntf2"
630,"cation: im-2o1,1 + anion: bf3-1[f]"
631,"cation: im-2o1,1 + anion: bf3-2[f]"
632,"cation: im-2o1,1 + anion: bf4"
633,"cation: im-2o1,1 + anion: ntf2"
634,"cation: im-2o1,1 + anion: ntf2"
635,"cation: im-2o1,1 + anion: ntf2"
636,"cation: im-2o1,1 + anion: otf"
637,"cation: im-2o1,1 + anion: pf6"
638,"cation: im-2o1,1 + anion: po2-o1,o1"
639,"cation: im-2o1,1 + anion: so3-1"
640,"cation: im-2o1,1o1,1 + anion: ntf2"
641,"cation: im-2o1,1o1,2 + anion: ntf2"
642,"cation: im-2o1,1o1 + anion: ntf2"
643,"cation: im-2o1,1o2 + anion: ntf2"
644,"cation: im-2o1,2,1 + anion: ntf2"
645,"cation: im-2o1,2,1o2 + anion: ntf2"
646,"cation: im-2o1,2,1o2 + anion: ntf2"
647,"cation: im-2o1,2,1o3 + anion: ntf2"
648,"cation: im-2o1,2,1o3 + anion: ntf2"
649,"cation: im-2o1,2,2 + anion: ntf2"
650,"cation: im-2o1,2,2 + anion: ntf2"
651,"cation: im-2o1,2 + anion: ntf2"
652,"cation: im-2o1,2o1,2 + anion: ntf2"
653,"cation: im-2o1,2o1,2 + anion: ntf2"
654,"cation: im-2o1,2o1 + anion: ntf2"
655,"cation: im-2o1,3,1 + anion: ntf2"
656,"cation: im-2o1,3,1 + anion: ntf2"
657,"cation: im-2o1,3,2 + anion: ntf2"
658,"cation: im-2o1,3,2 + anion: ntf2"
659,"cation: im-2o1,3 + anion: ntf2"
660,"cation: im-2o1,4,1 + anion: ntf2"
661,"cation: im-2o1,4,1 + anion: ntf2"
662,"cation: im-2o1,4,2 + anion: ntf2"
663,"cation: im-2o1,4,2 + anion: ntf2"
664,"cation: im-2o1,4 + anion: ntf2"
665,"cation: im-2o1,5,1 + anion: ntf2"
666,"cation: im-2o1,5,2 + anion: ntf2"
667,"cation: im-2o2,1,1 + anion: ntf2"
668,"cation: im-2o2,1,1 + anion: ntf2"
669,"cation: im-2o2,1,1o2 + anion: ntf2"
670,"cation: im-2o2,1,1o2 + anion: ntf2"
671,"cation: im-2o2,1,1o3 + anion: ntf2"
672,"cation: im-2o2,1,1o3 + anion: ntf2"
673,"cation: im-2o2,1,2 + anion: ntf2"
674,"cation: im-2o2,1 + anion: cl"
675,"cation: im-2o2,1 + anion: ntf2"
676,"cation: im-2o2,1o1,1 + anion: ntf2"
677,"cation: im-2o2,1o1,2 + anion: ntf2"
678,"cation: im-2o2,1o1 + anion: ntf2"
679,"cation: im-2o2,1o2 + anion: ntf2"
680,"cation: im-2o2,2,1 + anion: ntf2"
681,"cation: im-2o2,2,1o2 + anion: ntf2"
682,"cation: im-2o2,2,1o2 + anion: ntf2"
683,"cation: im-2o2,2,1o3 + anion: ntf2"
684,"cation: im-2o2,2,1o3 + anion: ntf2"
685,"cation: im-2o2,2,2 + anion: ntf2"
686,"cation: im-2o2,2 + anion: ntf2"
687,"cation: im-2o2,2o1,1 + anion: ntf2"
688,"cation: im-2o2,2o1,1 + anion: ntf2"
689,"cation: im-2o2,2o1,2 + anion: ntf2"
690,"cation: im-2o2,2o1,2 + anion: ntf2"
691,"cation: im-2o2,2o1 + anion: ntf2"
692,"cation: im-2o2,2o2,1 + anion: ntf2"
693,"cation: im-2o2,2o2,2 + anion: ntf2"
694,"cation: im-2o2,2o2 + anion: ntf2"
695,"cation: im-2o2,3,1 + anion: ntf2"
696,"cation: im-2o2,3,2 + anion: ntf2"
697,"cation: im-2o2,3 + anion: ntf2"
698,"cation: im-2o2,4,1 + anion: ntf2"
699,"cation: im-2o2,4,2 + anion: ntf2"
700,"cation: im-2o2,4 + anion: ntf2"
701,"cation: im-2o2,5,1 + anion: ntf2"
702,"cation: im-2o2,5,2 + anion: ntf2"
703,"cation: im-2o2oh,1 + anion: cl"
704,"cation: im-2oh,1 + anion: bf4"
705,"cation: im-2oh,1 + anion: bf4"
706,"cation: im-2oh,1 + anion: bf4"
707,"cation: im-2oh,1 + anion: dca"
708,"cation: im-2oh,1 + anion: dca"
709,"cation: im-2oh,1 + anion: dca"
710,"cation: im-2oh,1 + anion: fap"
711,"cation: im-2oh,1 + anion: imidazolide"
712,"cation: im-2oh,1 + anion: imidazolide"
713,"cation: im-2oh,1 + anion: ntf2"
714,"cation: im-2oh,1 + anion: ntf2"
715,"cation: im-2oh,1 + anion: ntf2"
716,"cation: im-2oh,1 + anion: pf6"
717,"cation: im-2ono2,1 + anion: dca"
718,"cation: im-2ph,1 + anion: alcl4"
719,"cation: im-2ph,1 + anion: ntf2"
720,"cation: im-2v,1,1 + anion: pyrazolide-no2[4]"
721,"cation: im-3,1,1 + anion: bf4"
722,"cation: im-3,1,1 + anion: bf4"
723,"cation: im-3,1,1 + anion: ctf3"
724,"cation: im-3,1,1 + anion: hso4"
725,"cation: im-3,1,1 + anion: ntf2"
726,"cation: im-3,1,1 + anion: ntf2"
727,"cation: im-3,1,1 + anion: ntf2"
728,"cation: im-3,1,1 + anion: ntf2"
729,"cation: im-3,1,1 + anion: ntf2"
730,"cation: im-3,1,1 + anion: ntf2"
731,"cation: im-3,1,1 + anion: ntf2"
732,"cation: im-3,1,1 + anion: pyrazolide-no2[4]"
733,"cation: im-3,1,1o2 + anion: ntf2"
734,"cation: im-3,1,1o2 + anion: ntf2"
735,"cation: im-3,1,1o3 + anion: ntf2"
736,"cation: im-3,1,1o3 + anion: ntf2"
737,"cation: im-3,1,1o4 + anion: ntf2"
738,"cation: im-3,1,cn + anion: ntf2"
739,"cation: im-3,1 + anion: alcl4"
740,"cation: im-3,1 + anion: bf3-1[f]"
741,"cation: im-3,1 + anion: bf3-2[f]"
742,"cation: im-3,1 + anion: bf3-3[f]"
743,"cation: im-3,1 + anion: bf3-4[f]"
744,"cation: im-3,1 + anion: bf4"
745,"cation: im-3,1 + anion: bf4"
746,"cation: im-3,1 + anion: bf4"
747,"cation: im-3,1 + anion: h2po4"
748,"cation: im-3,1 + anion: hco3"
749,"cation: im-3,1 + anion: i"
750,"cation: im-3,1 + anion: i"
751,"cation: im-3,1 + anion: no3"
752,"cation: im-3,1 + anion: npf2"
753,"cation: im-3,1 + anion: ntf2"
754,"cation: im-3,1 + anion: ntf2"
755,"cation: im-3,1 + anion: ntf2"
756,"cation: im-3,1 + anion: ntf2"
757,"cation: im-3,1 + anion: ntf2"
758,"cation: im-3,1 + anion: ntf2"
759,"cation: im-3,1 + anion: ntf2"
760,"cation: im-3,1 + anion: ntf2"
761,"cation: im-3,1 + anion: ntf2"
762,"cation: im-3,1 + anion: pf6"
763,"cation: im-3,1 + anion: scn"
764,"cation: im-3,2,1o2 + anion: ntf2"
765,"cation: im-3,2,1o2 + anion: ntf2"
766,"cation: im-3,2,1o3 + anion: ntf2"
767,"cation: im-3,2,1o3 + anion: ntf2"
768,"cation: im-3,2 + anion: ntf2"
769,"cation: im-3,3 + anion: ntf2"
770,"cation: im-3,3 + anion: ntf2"
771,"cation: im-3ch,1 + anion: ntf2"
772,"cation: im-3cn,1,1 + anion: dca"
773,"cation: im-3cn,1,1 + anion: ntf2"
774,"cation: im-3cn,1 + anion: bf3-3icn"
775,"cation: im-3cn,1 + anion: bf4"
776,"cation: im-3cn,1 + anion: bf4"
777,"cation: im-3cn,1 + anion: bf4"
778,"cation: im-3cn,1 + anion: dca"
779,"cation: im-3cn,1 + anion: dca"
780,"cation: im-3cn,1 + anion: dca"
781,"cation: im-3cn,1 + anion: ntf2"
782,"cation: im-3cn,1 + anion: ntf2"
783,"cation: im-3cn,1 + anion: ntf2"
784,"cation: im-3cn,3cn + anion: bf3-3icn"
785,"cation: im-3cooh,1 + anion: bf3-3icn"
786,"cation: im-3dp,4 + anion: bf4"
787,"cation: im-3dp,4 + anion: pf6"
788,"cation: im-3dp,6 + anion: bf4"
789,"cation: im-3dp,6 + anion: pf6"
790,"cation: im-3dp,8 + anion: bf4"
791,"cation: im-3dp,8 + anion: pf6"
792,"cation: im-3i,1 + anion: ntf2"
793,"cation: im-3nh1phen,4 + anion: ntf2"
794,"cation: im-3nh1phen,4 + anion: pf6"
795,"cation: im-3nh2,1 + anion: imidazolide"
796,"cation: im-3nh2,1 + anion: imidazolide"
797,"cation: im-3o1,1 + anion: bf4"
798,"cation: im-3o1,1 + anion: pf6"
799,"cation: im-3o1,2o1,1 + anion: ntf2"
800,"cation: im-3o1,2o1,2 + anion: ntf2"
801,"cation: im-3o1,2o2,1 + anion: ntf2"
802,"cation: im-3o1,2o2,2 + anion: ntf2"
803,"cation: im-3oh,1 + anion: cl"
804,"cation: im-3oh,2 + anion: cl"
805,"cation: im-3oh[2],1 + anion: cl"
806,"cation: im-3oh[2],1 + anion: no3"
807,"cation: im-3oh[2],1 + anion: ntf2"
808,"cation: im-3oh[2],1 + anion: pf6"
809,"cation: im-3ph,1 + anion: ntf2"
810,"cation: im-3so3h,1[2] + anion: camphorsulfonate"
811,"cation: im-3so3h,1 + anion: camphorsulfonate"
812,"cation: im-3so3h,2[2] + anion: camphorsulfonate"
813,"cation: im-3so3h,2 + anion: camphorsulfonate"
814,"cation: im-3so3h,4 + anion: camphorsulfonate"
815,"cation: im-3so3h,ph[2] + anion: camphorsulfonate"
816,cation: im-3so3h + anion: camphorsulfonate
817,"cation: im-4,1,1 + anion: al(ohfip)4"
818,"cation: im-4,1,1 + anion: bf4"
819,"cation: im-4,1,1 + anion: bf4"
820,"cation: im-4,1,1 + anion: bf4"
821,"cation: im-4,1,1 + anion: bf4"
822,"cation: im-4,1,1 + anion: bf4"
823,"cation: im-4,1,1 + anion: dca"
824,"cation: im-4,1,1 + anion: fap"
825,"cation: im-4,1,1 + anion: h2po4"
826,"cation: im-4,1,1 + anion: hso4"
827,"cation: im-4,1,1 + anion: ntf2"
828,"cation: im-4,1,1 + anion: ntf2"
829,"cation: im-4,1,1 + anion: ntf2"
830,"cation: im-4,1,1 + anion: ntf2"
831,"cation: im-4,1,1 + anion: ntf2"
832,"cation: im-4,1,1 + anion: ntf2"
833,"cation: im-4,1,1 + anion: ntf2"
834,"cation: im-4,1,1 + anion: ntf2"
835,"cation: im-4,1,1 + anion: ntf2"
836,"cation: im-4,1,1 + anion: ntf2"
837,"cation: im-4,1,1 + anion: ntf2"
838,"cation: im-4,1,1 + anion: scn"
839,"cation: im-4,1,1 + anion: so4-1,3[f],chf2"
840,"cation: im-4,1,1 + anion: so4-3,2[f]"
841,"cation: im-4,1,1 + anion: tcb"
842,"cation: im-4,1,1o2 + anion: ntf2"
843,"cation: im-4,1,1o2 + anion: ntf2"
844,"cation: im-4,1,1o3 + anion: ntf2"
845,"cation: im-4,1,1o3 + anion: ntf2"
846,"cation: im-4,1 + anion: 1ac"
847,"cation: im-4,1 + anion: 2ac"
848,"cation: im-4,1 + anion: ac"
849,"cation: im-4,1 + anion: ac"
850,"cation: im-4,1 + anion: ac"
851,"cation: im-4,1 + anion: ac"
852,"cation: im-4,1 + anion: ac"
853,"cation: im-4,1 + anion: ac"
854,"cation: im-4,1 + anion: ac"
855,"cation: im-4,1 + anion: ac"
856,"cation: im-4,1 + anion: ac"
857,"cation: im-4,1 + anion: ac"
858,"cation: im-4,1 + anion: ac"
859,"cation: im-4,1 + anion: ac"
860,"cation: im-4,1 + anion: ac"
861,"cation: im-4,1 + anion: al(ohfip)4"
862,"cation: im-4,1 + anion: ala"
863,"cation: im-4,1 + anion: alcl4"
864,"cation: im-4,1 + anion: alcl4"
865,"cation: im-4,1 + anion: alcl4"
866,"cation: im-4,1 + anion: behss"
867,"cation: im-4,1 + anion: bf2ox"
868,"cation: im-4,1 + anion: bf3-1[f]"
869,"cation: im-4,1 + anion: bf3-2[f]"
870,"cation: im-4,1 + anion: bf3-3icn"
871,"cation: im-4,1 + anion: bf3-ph-1[f][3]"
872,"cation: im-4,1 + anion: bf3-ph-1[f][4]"
873,"cation: im-4,1 + anion: bf3-ph-cn[3]"
874,"cation: im-4,1 + anion: bf3-ph-cn[4]"
875,"cation: im-4,1 + anion: bf3-ph-f[2]"
876,"cation: im-4,1 + anion: bf3-ph-f[3]"
877,"cation: im-4,1 + anion: bf3-ph-f[4]"
878,"cation: im-4,1 + anion: bf3-ph-o1[2]"
879,"cation: im-4,1 + anion: bf3-ph-o1[3]"
880,"cation: im-4,1 + anion: bf3-ph-o1[4]"
881,"cation: im-4,1 + anion: bf3-ph"
882,"cation: im-4,1 + anion: bf4"
883,"cation: im-4,1 + anion: bf4"
884,"cation: im-4,1 + anion: bf4"
885,"cation: im-4,1 + anion: bf4"
886,"cation: im-4,1 + anion: bf4"
887,"cation: im-4,1 + anion: bf4"
888,"cation: im-4,1 + anion: bf4"
889,"cation: im-4,1 + anion: bf4"
890,"cation: im-4,1 + anion: bf4"
891,"cation: im-4,1 + anion: bf4"
892,"cation: im-4,1 + anion: bf4"
893,"cation: im-4,1 + anion: bf4"
894,"cation: im-4,1 + anion: bf4"
895,"cation: im-4,1 + anion: bf4"
896,"cation: im-4,1 + anion: bf4"
897,"cation: im-4,1 + anion: bf4"
898,"cation: im-4,1 + anion: bf4"
899,"cation: im-4,1 + anion: bf4"
900,"cation: im-4,1 + anion: bf4"
901,"cation: im-4,1 + anion: bf4"
902,"cation: im-4,1 + anion: bf4"
903,"cation: im-4,1 + anion: bf4"
904,"cation: im-4,1 + anion: bf4"
905,"cation: im-4,1 + anion: bf4"
906,"cation: im-4,1 + anion: bf4"
907,"cation: im-4,1 + anion: bf4"
908,"cation: im-4,1 + anion: bf4"
909,"cation: im-4,1 + anion: bf4"
910,"cation: im-4,1 + anion: bf4"
911,"cation: im-4,1 + anion: bf4"
912,"cation: im-4,1 + anion: bf4"
913,"cation: im-4,1 + anion: bf4"
914,"cation: im-4,1 + anion: bf4"
915,"cation: im-4,1 + anion: bf4"
916,"cation: im-4,1 + anion: bf4"
917,"cation: im-4,1 + anion: bf4"
918,"cation: im-4,1 + anion: bf4"
919,"cation: im-4,1 + anion: bf4"
920,"cation: im-4,1 + anion: bf4"
921,"cation: im-4,1 + anion: bf4"
922,"cation: im-4,1 + anion: bf4"
923,"cation: im-4,1 + anion: br"
924,"cation: im-4,1 + anion: ccn3"
925,"cation: im-4,1 + anion: ccn3"
926,"cation: im-4,1 + anion: ccn3"
927,"cation: im-4,1 + anion: ccn3"
928,"cation: im-4,1 + anion: ccn3"
929,"cation: im-4,1 + anion: ccn3"
930,"cation: im-4,1 + anion: ccn3"
931,"cation: im-4,1 + anion: cl"
932,"cation: im-4,1 + anion: cl"
933,"cation: im-4,1 + anion: cl"
934,"cation: im-4,1 + anion: cl"
935,"cation: im-4,1 + anion: clo4"
936,"cation: im-4,1 + anion: coscn4"
937,"cation: im-4,1 + anion: ctf3"
938,"cation: im-4,1 + anion: dca"
939,"cation: im-4,1 + anion: dca"
940,"cation: im-4,1 + anion: dca"
941,"cation: im-4,1 + anion: dca"
942,"cation: im-4,1 + anion: dca"
943,"cation: im-4,1 + anion: dca"
944,"cation: im-4,1 + anion: dca"
945,"cation: im-4,1 + anion: dca"
946,"cation: im-4,1 + anion: dca"
947,"cation: im-4,1 + anion: dca"
948,"cation: im-4,1 + anion: dca"
949,"cation: im-4,1 + anion: dca"
950,"cation: im-4,1 + anion: dca"
951,"cation: im-4,1 + anion: dca"
952,"cation: im-4,1 + anion: dca"
953,"cation: im-4,1 + anion: dca"
954,"cation: im-4,1 + anion: dca"
955,"cation: im-4,1 + anion: dca"
956,"cation: im-4,1 + anion: dca"
957,"cation: im-4,1 + anion: fap"
958,"cation: im-4,1 + anion: fap"
959,"cation: im-4,1 + anion: fap"
960,"cation: im-4,1 + anion: 43500"
961,"cation: im-4,1 + anion: fecl4"
962,"cation: im-4,1 + anion: fecl4"
963,"cation: im-4,1 + anion: fecl4"
964,"cation: im-4,1 + anion: fecl4"
965,"cation: im-4,1 + anion: for"
966,"cation: im-4,1 + anion: fpi"
967,"cation: im-4,1 + anion: fsa"
968,"cation: im-4,1 + anion: glu"
969,"cation: im-4,1 + anion: gly"
970,"cation: im-4,1 + anion: gly"
971,"cation: im-4,1 + anion: glyc"
972,"cation: im-4,1 + anion: h2po4"
973,"cation: im-4,1 + anion: hco3"
974,"cation: im-4,1 + anion: hfps"
975,"cation: im-4,1 + anion: hso4"
976,"cation: im-4,1 + anion: hso4"
977,"cation: im-4,1 + anion: hso4"
978,"cation: im-4,1 + anion: i"
979,"cation: im-4,1 + anion: i"
980,"cation: im-4,1 + anion: i"
981,"cation: im-4,1 + anion: i"
982,"cation: im-4,1 + anion: imidazolide"
983,"cation: im-4,1 + anion: imidazolide"
984,"cation: im-4,1 + anion: la"
985,"cation: im-4,1 + anion: no3"
986,"cation: im-4,1 + anion: no3"
987,"cation: im-4,1 + anion: no3"
988,"cation: im-4,1 + anion: no3"
989,"cation: im-4,1 + anion: npf2"
990,"cation: im-4,1 + anion: npf2"
991,"cation: im-4,1 + anion: npf2"
992,"cation: im-4,1 + anion: npf2"
993,"cation: im-4,1 + anion: ntf2"
994,"cation: im-4,1 + anion: ntf2"
995,"cation: im-4,1 + anion: ntf2"
996,"cation: im-4,1 + anion: ntf2"
997,"cation: im-4,1 + anion: ntf2"
998,"cation: im-4,1 + anion: ntf2"
999,"cation: im-4,1 + anion: ntf2"
1000,"cation: im-4,1 + anion: ntf2"
1001,"cation: im-4,1 + anion: ntf2"
1002,"cation: im-4,1 + anion: ntf2"
1003,"cation: im-4,1 + anion: ntf2"
1004,"cation: im-4,1 + anion: ntf2"
1005,"cation: im-4,1 + anion: ntf2"
1006,"cation: im-4,1 + anion: ntf2"
1007,"cation: im-4,1 + anion: ntf2"
1008,"cation: im-4,1 + anion: ntf2"
1009,"cation: im-4,1 + anion: ntf2"
1010,"cation: im-4,1 + anion: ntf2"
1011,"cation: im-4,1 + anion: ntf2"
1012,"cation: im-4,1 + anion: ntf2"
1013,"cation: im-4,1 + anion: ntf2"
1014,"cation: im-4,1 + anion: ntf2"
1015,"cation: im-4,1 + anion: ntf2"
1016,"cation: im-4,1 + anion: ntf2"
1017,"cation: im-4,1 + anion: ntf2"
1018,"cation: im-4,1 + anion: ntf2"
1019,"cation: im-4,1 + anion: ntf2"
1020,"cation: im-4,1 + anion: ntf2"
1021,"cation: im-4,1 + anion: ntf2"
1022,"cation: im-4,1 + anion: ntf2"
1023,"cation: im-4,1 + anion: ntf2"
1024,"cation: im-4,1 + anion: ntf2"
1025,"cation: im-4,1 + anion: ntf2"
1026,"cation: im-4,1 + anion: ntf2"
1027,"cation: im-4,1 + anion: ntf2"
1028,"cation: im-4,1 + anion: ntf2"
1029,"cation: im-4,1 + anion: ntf2"
1030,"cation: im-4,1 + anion: ntf2"
1031,"cation: im-4,1 + anion: ntf2"
1032,"cation: im-4,1 + anion: ntf2"
1033,"cation: im-4,1 + anion: ntf2"
1034,"cation: im-4,1 + anion: ntf2"
1035,"cation: im-4,1 + anion: ntf2"
1036,"cation: im-4,1 + anion: ntf2"
1037,"cation: im-4,1 + anion: otf"
1038,"cation: im-4,1 + anion: otf"
1039,"cation: im-4,1 + anion: otf"
1040,"cation: im-4,1 + anion: otf"
1041,"cation: im-4,1 + anion: otf"
1042,"cation: im-4,1 + anion: otf"
1043,"cation: im-4,1 + anion: otf"
1044,"cation: im-4,1 + anion: otf"
1045,"cation: im-4,1 + anion: otf"
1046,"cation: im-4,1 + anion: otf"
1047,"cation: im-4,1 + anion: otf"
1048,"cation: im-4,1 + anion: otf"
1049,"cation: im-4,1 + anion: otf"
1050,"cation: im-4,1 + anion: otf"
1051,"cation: im-4,1 + anion: otf"
1052,"cation: im-4,1 + anion: otf"
1053,"cation: im-4,1 + anion: pf6"
1054,"cation: im-4,1 + anion: pf6"
1055,"cation: im-4,1 + anion: pf6"
1056,"cation: im-4,1 + anion: pf6"
1057,"cation: im-4,1 + anion: pf6"
1058,"cation: im-4,1 + anion: pf6"
1059,"cation: im-4,1 + anion: pf6"
1060,"cation: im-4,1 + anion: pf6"
1061,"cation: im-4,1 + anion: pf6"
1062,"cation: im-4,1 + anion: pf6"
1063,"cation: im-4,1 + anion: pf6"
1064,"cation: im-4,1 + anion: pf6"
1065,"cation: im-4,1 + anion: pf6"
1066,"cation: im-4,1 + anion: pf6"
1067,"cation: im-4,1 + anion: pf6"
1068,"cation: im-4,1 + anion: pf6"
1069,"cation: im-4,1 + anion: pf6"
1070,"cation: im-4,1 + anion: pf6"
1071,"cation: im-4,1 + anion: pf6"
1072,"cation: im-4,1 + anion: pf6"
1073,"cation: im-4,1 + anion: pf6"
1074,"cation: im-4,1 + anion: pf6"
1075,"cation: im-4,1 + anion: pf6"
1076,"cation: im-4,1 + anion: pf6"
1077,"cation: im-4,1 + anion: pf6"
1078,"cation: im-4,1 + anion: pf6"
1079,"cation: im-4,1 + anion: pf6"
1080,"cation: im-4,1 + anion: pf6"
1081,"cation: im-4,1 + anion: pf6"
1082,"cation: im-4,1 + anion: pf6"
1083,"cation: im-4,1 + anion: pf6"
1084,"cation: im-4,1 + anion: pf6"
1085,"cation: im-4,1 + anion: pf6"
1086,"cation: im-4,1 + anion: ph-coo"
1087,"cation: im-4,1 + anion: phen"
1088,"cation: im-4,1 + anion: po2-cf3,cf3"
1089,"cation: im-4,1 + anion: po2-o1,o1"
1090,"cation: im-4,1 + anion: po2-o1,o1"
1091,"cation: im-4,1 + anion: po2-o1,o1"
1092,"cation: im-4,1 + anion: po2-o4,o4"
1093,"cation: im-4,1 + anion: po3h-1"
1094,"cation: im-4,1 + anion: po4"
1095,"cation: im-4,1 + anion: sbf6"
1096,"cation: im-4,1 + anion: scn"
1097,"cation: im-4,1 + anion: scn"
1098,"cation: im-4,1 + anion: scn"
1099,"cation: im-4,1 + anion: scn"
1100,"cation: im-4,1 + anion: scn"
1101,"cation: im-4,1 + anion: scn"
1102,"cation: im-4,1 + anion: scn"
1103,"cation: im-4,1 + anion: scn"
1104,"cation: im-4,1 + anion: so3-1"
1105,"cation: im-4,1 + anion: so3-4[f]"
1106,"cation: im-4,1 + anion: so3-4[f]"
1107,"cation: im-4,1 + anion: so3-4[f]"
1108,"cation: im-4,1 + anion: so4-1,3[f],chf2"
1109,"cation: im-4,1 + anion: so4-1"
1110,"cation: im-4,1 + anion: so4-1"
1111,"cation: im-4,1 + anion: so4-1"
1112,"cation: im-4,1 + anion: so4-1"
1113,"cation: im-4,1 + anion: so4-1"
1114,"cation: im-4,1 + anion: so4-1"
1115,"cation: im-4,1 + anion: so4-1"
1116,"cation: im-4,1 + anion: so4-1"
1117,"cation: im-4,1 + anion: so4-1"
1118,"cation: im-4,1 + anion: so4-2"
1119,"cation: im-4,1 + anion: so4-2"
1120,"cation: im-4,1 + anion: so4-3,2[f]"
1121,"cation: im-4,1 + anion: so4-4"
1122,"cation: im-4,1 + anion: so4-5"
1123,"cation: im-4,1 + anion: so4-8"
1124,"cation: im-4,1 + anion: so4-8"
1125,"cation: im-4,1 + anion: so4-8"
1126,"cation: im-4,1 + anion: tcb"
1127,"cation: im-4,1 + anion: tcb"
1128,"cation: im-4,1 + anion: tdi"
1129,"cation: im-4,1 + anion: tehss"
1130,"cation: im-4,1 + anion: tfa-2[f]"
1131,"cation: im-4,1 + anion: tfa"
1132,"cation: im-4,1 + anion: tfa"
1133,"cation: im-4,1 + anion: tfa"
1134,"cation: im-4,1 + anion: tfa"
1135,"cation: im-4,1 + anion: tfa"
1136,"cation: im-4,1 + anion: tfa"
1137,"cation: im-4,1 + anion: tpes"
1138,"cation: im-4,1 + anion: ttes"
1139,"cation: im-4,2,1o2 + anion: ntf2"
1140,"cation: im-4,2,1o2 + anion: ntf2"
1141,"cation: im-4,2,1o3 + anion: ntf2"
1142,"cation: im-4,2,1o3 + anion: ntf2"
1143,"cation: im-4,2 + anion: br"
1144,"cation: im-4,2 + anion: ntf2"
1145,"cation: im-4,2 + anion: ntf2"
1146,"cation: im-4,2 + anion: otf"
1147,"cation: im-4,2 + anion: po2-o2,o2"
1148,"cation: im-4,2 + anion: po2-o4,o4"
1149,"cation: im-4,2 + anion: so3-4[f]"
1150,"cation: im-4,2 + anion: so3-4[f]"
1151,"cation: im-4,2 + anion: tfa"
1152,"cation: im-4,4 + anion: ac"
1153,"cation: im-4,4 + anion: alcl4"
1154,"cation: im-4,4 + anion: ntf2"
1155,"cation: im-4,4 + anion: ntf2"
1156,"cation: im-4,4 + anion: ntf2"
1157,"cation: im-4,4 + anion: ntf2"
1158,"cation: im-4,4 + anion: po2-o4,o4"
1159,"cation: im-4,4 + anion: so3-ph1"
1160,cation: im-4 + anion: hso4
1161,cation: im-4 + anion: no3
1162,cation: im-4 + anion: otf
1163,cation: im-4 + anion: scn
1164,cation: im-4 + anion: so3-1
1165,"cation: im-4cn,1 + anion: bf4"
1166,"cation: im-4cn,1 + anion: cl"
1167,"cation: im-4cn,1 + anion: pf6"
1168,"cation: im-4i,1 + anion: i"
1169,"cation: im-4i,1 + anion: ntf2"
1170,"cation: im-4i,1 + anion: ntf2"
1171,"cation: im-4i,1 + anion: ntf2"
1172,"cation: im-4i,4i + anion: ntf2"
1173,cation: im-4so31 + anion: so4-1
1174,cation: im-4so32 + anion: so4-2
1175,"cation: im-4so3h,1 + anion: camphorsulfonate"
1176,"cation: im-4so3h,1 + anion: hso4"
1177,"cation: im-4so3h,1 + anion: otf"
